Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
EWRE,S&P 500 EW Real Estate Invesco ETF,,,ETF,,,,PCX,Invesco S&P 500 Equal Weight Re,Invesco S&P 500 Equal Weight Real Estate ETF,us_market,Invesco,,EWRE,AMEX
EWS,Singapore Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Singap,iShares MSCI Singapore ETF,us_market,iShares,,EWS,AMEX
EWSC,S&P Smallcap 600 EW Invesco ETF,,,ETF,,,,PCX,Invesco S&P SmallCap 600 Equal ,Invesco S&P SmallCap 600 Equal Weight ETF,us_market,Invesco,,EWSC,AMEX
EWT,Taiwan Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Taiwan,iShares MSCI Taiwan ETF,us_market,iShares,,EWT,AMEX
EWU,United Kingdom Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI,iShares MSCI United Kingdom ETF,us_market,iShares,,EWU,AMEX
EWUS,United Kingdom Small-Cap Ishares MSCI,,,ETF,,,,BTS,Ishares MSCI,iShares MSCI United Kingdom Small-Cap ETF,us_market,iShares,,EWUS,AMEX
EWV,Ultrashort MSCI Japan ETF,,,ETF,,,,PCX,ProShares UltraShort MSCI Japan,ProShares UltraShort MSCI Japan,us_market,ProShares,,EWV,AMEX
EWW,Mexico Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Mexico,iShares MSCI Mexico ETF,us_market,iShares,,EWW,AMEX
EWX,S&P Emrg Mkts Smallcap SPDR,,,ETF,,,,PCX,SPDR S&P Emerging Markets Small,SPDR S&P Emerging Markets Small Cap ETF,us_market,SPDR State Street Global Advisors,,EWX,AMEX
EWY,South Korea Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI South ,iShares MSCI South Korea ETF,us_market,iShares,,EWY,AMEX
EWZ,Brazil Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Brazil,iShares MSCI Brazil ETF,us_market,iShares,,EWZ,AMEX
EXI,Global Industrials Ishares ETF,,,ETF,,,,PCX,iShares Global Industrials ETF,iShares Global Industrials ETF,us_market,iShares,,EXI,AMEX
EXN,Excellon Resources,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.excellonresources.com,https://logo.clearbit.com/excellonresources.com,ASE,Excellon Resources Inc.,Excellon Resources Inc.,us_market,,10782509,EXN,AMEX
EYLD,Cambria Emerging Shareholder Yield ETF,,,ETF,,,,BTS,Cambria ETF Trust Cambria Emerg,Cambria Emerging Shareholder Yield ETF,us_market,CAMBRIA ETF TRUST,,EYLD,AMEX
EZA,South Africa Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI South Africa Index,iShares MSCI South Africa ETF,us_market,iShares,,EZA,AMEX
EZJ,Ultra MSCI Japan ETF,,,ETF,,,,PCX,ProShares Ultra MSCI Japan,ProShares Ultra MSCI Japan,us_market,ProShares,,EZJ,AMEX
EZM,Wisdomtree U.S. Midcap Fund,,,ETF,,,,PCX,WisdomTree U.S. MidCap Fund,WisdomTree U.S. MidCap Earnings Fund,us_market,WisdomTree,,EZM,AMEX
EZU,Eurozone Ishares MSCI ETF,,,ETF,,,,BTS,iShares MSCI Eurozone ETF,iShares MSCI Eurozone ETF,us_market,iShares,,EZU,AMEX
FAIL,Cambria Global Tail Risk ETF,,,ETF,,,,BTS,Cambria ETF Trust Cambria Globa,Cambria Global Tail Risk ETF,us_market,CAMBRIA ETF TRUST,,FAIL,AMEX
FAN,Global Wind Energy First Trust,,,ETF,,,,PCX,First Trust Global Wind Energy ,First Trust Global Wind Energy ETF,us_market,First Trust,,FAN,AMEX
FAPR,FT U.S. Equity Buffer ETF April,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Buffer,FT Cboe Vest U.S. Equity Buffer ETF - April,us_market,First Trust,,FAPR,AMEX
FAS,Financial Bull 3X Direxion,,,ETF,,,,PCX,Direxion Financial Bull 3X Shar,Direxion Daily Financial Bull 3X Shares,us_market,Direxion Funds,,FAS,AMEX
FAUG,FT CBOE Vest U.S. Equity Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Buffer,FT Cboe Vest U.S. Equity Buffer ETF - August,us_market,First Trust,,FAUG,AMEX
FAX,Abrdn Asia-Pacific Income Fund Inc,Financial Services,Asset Management,EQUITY,,https://www.aberdeenfax.com,https://logo.clearbit.com/aberdeenfax.com,ASE,592314,Abrdn Asia-Pacific Income Fund Inc,us_market,,635563200,FAX,AMEX
FAZ,Financial Bear 3X Direxion,,,ETF,,,,PCX,Direxion Financial Bear 3X Shar,Direxion Daily Financial Bear 3X Shares,us_market,Direxion Funds,,FAZ,AMEX
FBCG,Fidelity Blue Chip Growth ETF,,,ETF,,,,BTS,Fidelity Blue Chip Growth ETF,Fidelity Blue Chip Growth ETF,us_market,Fidelity Investments,,FBCG,AMEX
FBCV,Fidelity Blue Chip Value ETF,,,ETF,,,,BTS,Fidelity Blue Chip Value ETF,Fidelity Blue Chip Value ETF,us_market,Fidelity Investments,,FBCV,AMEX
FBGX,FI Enhanced Large Cap Growth ETN,,,ETF,,,,PCX,UBS AG FI Enhanced Large Cap Gr,UBS AG FI Enhanced Large Cap Growth ETN,us_market,UBS Group AG,,FBGX,AMEX
FBND,Fidelity Total Bond ETF,,,ETF,,,,PCX,Fidelity Total Bond ETF,Fidelity Total Bond ETF,us_market,Fidelity Investments,,FBND,AMEX
FBT,Biotechnology Index NYSE ETF,,,ETF,,,,PCX,First Trust Amex Biotech Index ,First Trust NYSE Arca Biotechnology Index Fund,us_market,First Trust,,FBT,AMEX
FCG,Natural Gas ETF FT,,,ETF,,,,PCX,First Trust Natural Gas ETF,First Trust Natural Gas ETF,us_market,First Trust,,FCG,AMEX
FCLD,Fidelity Cloud Computing ETF,,,ETF,,,,BTS,Fidelity Cloud Computing ETF,Fidelity Cloud Computing ETF,us_market,Fidelity Investments,,FCLD,AMEX
FCO,Abrdn Global Income Fund Inc,Financial Services,Asset Management,EQUITY,,https://www.aberdeenfco.com,https://logo.clearbit.com/aberdeenfco.com,NYQ,17210,"abrdn Global Income Fund, Inc.",us_market,,40327448,FCO,AMEX
FCOM,Fidelity Telecommunication MSCI ETF,,,ETF,,,,PCX,Fidelity MSCI Communication Ser,Fidelity MSCI Communication Services Index ETF,us_market,Fidelity Investments,,FCOM,AMEX
FCOR,Fidelity Corporate Bond ETF,,,ETF,,,,PCX,Fidelity Corporate Bond ETF,Fidelity Corporate Bond ETF,us_market,Fidelity Investments,,FCOR,AMEX
FCPI,Fidelity Stocks For Inflation ETF,,,ETF,,,,BTS,Fidelity Stocks for Inflation E,Fidelity Stocks for Inflation ETF,us_market,Fidelity Investments,,FCPI,AMEX
FCSH,Federated Hermes Short Duration Corp ETF,,,ETF,,,,PCX,Federated Hermes ETF Trust Fede,Federated Hermes Short Duration Corporate ETF,us_market,Federated,,FCSH,AMEX
FCTR,First Trust Lunt U.S. Factor Rotation,,,ETF,,,,BTS,First Trust Lunt U.S. Factor Ro,First Trust Lunt U.S. Factor Rotation ETF,us_market,First Trust,,FCTR,AMEX
FDD,Stoxx Euro Select Div First Trust,,,ETF,,,,PCX,First Trust Dow Jones STOXX Sel,First Trust STOXX European Select Dividend Index Fund,us_market,First Trust,,FDD,AMEX
FDEC,FT CBOE Vest U.S. Equity Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Buffer,FT Cboe Vest U.S. Equity Buffer ETF - December,us_market,First Trust,,FDEC,AMEX
FDEM,Fidelity Targeted Emerging Markets,,,ETF,,,,BTS,Fidelity Emerging Markets Multi,Fidelity Emerging Markets Multifactor ETF,us_market,Fidelity Investments,,FDEM,AMEX
FDEV,Fidelity Targeted International Factor,,,ETF,,,,BTS,Fidelity Emerging Markets Multi,Fidelity International Multifactor ETF,us_market,Fidelity Investments,,FDEV,AMEX
FDG,American Century Focused Dynamic Growth,,,ETF,,,,BTS,American Century Focused Dynami,American Century Focused Dynamic Growth ETF,us_market,American Century Investments,,FDG,AMEX
FDHT,Fidelity Digital Health ETF,,,ETF,,,,BTS,Fidelity Digital Health ETF,Fidelity Digital Health ETF,us_market,Fidelity Investments,,FDHT,AMEX
FDHY,Fidelity High Yield Factor ETF,,,ETF,,,,PCX,Fidelity High Yield Factor ETF,Fidelity High Yield Factor ETF,us_market,Fidelity Investments,,FDHY,AMEX
FDIS,Fidelity Consumer Disc MSCI ETF,,,ETF,,,,PCX,Fidelity MSCI Consumer Discreti,Fidelity MSCI Consumer Discretionary Index ETF,us_market,Fidelity Investments,,FDIS,AMEX
FDL,Mstar Dividend Leaders,,,ETF,,,,PCX,First Trust Morningstar ETF,First Trust Morningstar Dividend Leaders Index Fund,us_market,First Trust,,FDL,AMEX
FDLO,Fidelity Low Volatility Factor ETF,,,ETF,,,,PCX,Fidelity Low Volatility Factor ,Fidelity Low Volatility Factor ETF,us_market,Fidelity Investments,,FDLO,AMEX
FDLS,Inspire Fidelis Multi Factor ETF,,,ETF,,,,PCX,Northern Lights Fund Trust IV I,,us_market,,,FDLS,AMEX
FDM,DJ Select Microcap First Trust,,,ETF,,,,PCX,First Trust DJ Select MicroCap ,First Trust Dow Jones Select MicroCap Index Fund,us_market,First Trust,,FDM,AMEX
FDMO,Fidelity Momentum Factor ETF,,,ETF,,,,PCX,Fidelity Momentum Factor ETF,Fidelity Momentum Factor ETF,us_market,Fidelity Investments,,FDMO,AMEX
FDN,DJ Internet Index First Trust,,,ETF,,,,PCX,First Trust DJ Internet Index F,First Trust Dow Jones Internet Index Fund,us_market,First Trust,,FDN,AMEX
FDRR,Fidelity Dividend ETF For Rising Rates,,,ETF,,,,PCX,Fidelity Dividend ETF for Risin,Fidelity Dividend ETF for Rising Rates,us_market,Fidelity Investments,,FDRR,AMEX
FDRV,Fidelity Electric Vehicles,,,ETF,,,,BTS,Fidelity Electric Vehicles and ,Fidelity Electric Vehicles and Future Transportation ETF,us_market,Fidelity Investments,,FDRV,AMEX
FDVV,Fidelity High Dividend ETF,,,ETF,,,,PCX,Fidelity High Dividend ETF,Fidelity High Dividend ETF,us_market,Fidelity Investments,,FDVV,AMEX
FDWM,Fidelity Women's Leadership ETF,,,ETF,,,,PCX,Fidelity Women's Leadership ETF,Fidelity Women's Leadership ETF,us_market,Fidelity Investments,,FDWM,AMEX
FEBZ,Trueshares Structured Outcome [February],,,ETF,,,,BTS,TrueShares Structured Outcome (,TrueShares Structured Outcome (February) ETF,us_market,TrueShares,,FEBZ,AMEX
FEDL,Etracs 2X Leveraged Ifed Invest With The,,,ETF,,,,PCX,ETRACS 2x Leveraged IFED Invest,,us_market,,,FEDL,AMEX
FEDM,Flexshares ESG & Climate Developed,,,ETF,,,,PCX,FlexShares ESG & Climate Develo,FlexShares ESG & Climate Developed Markets ex-US Core Index Fund,us_market,Flexshares Trust,,FEDM,AMEX
FEDX,Emles Federal Contractors ETF,,,ETF,,,,BTS,Emles Federal Contractors ETF,Emles Federal Contractors ETF,us_market,Emles,,FEDX,AMEX
FEEM,Flexshares ESG & Climate EM Core ETF,,,ETF,,,,PCX,FlexShares Trust FlexShares ESG,FlexShares ESG & Climate Emerging Markets Core Index Fund,us_market,Flexshares Trust,,FEEM,AMEX
FEHY,Flexshares ESG & Climate High Yield,,,ETF,,,,PCX,FlexShares ESG & Climate High Y,FlexShares ESG & Climate High Yield Corporate Core Index Fund,us_market,Flexshares Trust,,FEHY,AMEX
FEIG,Flexshares ESG & Climate Investment,,,ETF,,,,PCX,FlexShares ESG & Climate Invest,FlexShares ESG & Climate Investment Grade Corporate Core Index Fund,us_market,Flexshares Trust,,FEIG,AMEX
FEN,Energy Income and Growth Fund,Financial Services,Asset Management,EQUITY,,https://www.ftportfolios.com/retail/cef/CEFsummary.aspx?Ticker=FEN,https://logo.clearbit.com/ftportfolios.com,NYQ,17547,First Trust Energy Income and Growth Fund,us_market,,274863552,FEN,AMEX
FENY,Fidelity Energy MSCI ETF,,,ETF,,,,PCX,Fidelity MSCI Energy Index ETF,Fidelity MSCI Energy Index ETF,us_market,Fidelity Investments,,FENY,AMEX
FEUS,Flexshares ESG & Climate US Large Cap,,,ETF,,,,PCX,FlexShares ESG & Climate US Lar,FlexShares ESG & Climate US Large Cap Core Index Fund,us_market,Flexshares Trust,,FEUS,AMEX
FEVR,Northern Lights IV Large Cap Momentum,,,ETF,,,,PCX,Inspire Faithward Large Cap Mom,Inspire Faithward Large Cap Momentum ESG ETF,us_market,Inspire,,FEVR,AMEX
FEZ,Euro Stoxx 50 ETF SPDR,,,ETF,,,,PCX,SPDR DJ Euro STOXX 50 Etf,SPDR EURO STOXX 50 ETF,us_market,SPDR State Street Global Advisors,,FEZ,AMEX
FFEB,FT CBOE Vest U.S. Equity Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Buffer,FT Cboe Vest U.S. Equity Buffer ETF - February,us_market,First Trust,,FFEB,AMEX
FFHG,Formula Folios Hedged Growth ETF,,,ETF,,,,BTS,Formula Folios Hedged Growth ET,FormulaFolios Hedged Growth ETF,us_market,FormulaFolioFunds,,FFHG,AMEX
FFIU,Fieldstone Uva Med-Term Fixed Income ETF,,,ETF,,,,PCX,UVA Unconstrained Medium-Term F,Fieldstone UVA Unconstrained Medium-Term Fixed Income ETF,us_market,Spinnaker ETF Trust,,FFIU,AMEX
FFND,The Future Fund Active ETF,,,ETF,,,,PCX,The Future Fund Active ETF,The Future Fund Active ETF,us_market,The Future Fund,,FFND,AMEX
FFR,FTSE En Dev Mkts Rel Est First Trust,,,ETF,,,,PCX,First Trust FTSE EPRA/NAREIT Gl,First Trust FTSE EPRA/NAREIT Developed Markets Real Estate Index Fund,us_market,First Trust,,FFR,AMEX
FFSG,Formula Folios Smart Growth ETF,,,ETF,,,,BTS,FormulaFolios Smart Growth ETF,FormulaFolios Smart Growth ETF,us_market,FormulaFolioFunds,,FFSG,AMEX
FFTG,Formula Folios Tactical Growth ETF,,,ETF,,,,BTS,FormulaFolios Tactical Growth E,FormulaFolios Tactical Growth ETF,us_market,FormulaFolioFunds,,FFTG,AMEX
FFTI,Formula Folios Income ETF,,,ETF,,,,BTS,FormulaFolios Tactical Income E,FormulaFolios Tactical Income ETF,us_market,FormulaFolioFunds,,FFTI,AMEX
FFTY,Innovator Ibd 50 Fund ETF,,,ETF,,,,PCX,Innovator IBD 50 ETF,Innovator IBD 50 ETF,us_market,Innovator ETFs,,FFTY,AMEX
FGD,DJ Global Select Dividend First Trust,,,ETF,,,,PCX,First Trust DJ Global Select Di,First Trust Dow Jones Global Select Dividend Index Fund,us_market,First Trust,,FGD,AMEX
AAA,First Priority Clo Bond ETF,,,ETF,,,,PCX,Listed Funds Trust AAF First Pr,AXS First Priority CLO Bond ETF,us_market,AXS,,AAA,AMEX
AAAU,GS Physical Gold ETF,,,ETF,,,,BTS,Goldman Sachs Physical Gold ETF,Goldman Sachs Physical Gold ETF,us_market,Goldman Sachs,,AAAU,AMEX
